model,experiment,ph,patient,metric,calculation,0
ffnn,DEC_8_2023,120,ohio_591,R_EGA_A,std,0.0394068692096273
ffnn,DEC_8_2023,120,ohio_591,R_EGA_A+B,mean,0.776551724137931
ffnn,DEC_8_2023,120,ohio_591,R_EGA_A+B,std,0.0415652206018123
ffnn,DEC_8_2023,120,ohio_591,R_EGA_B,mean,0.2655535390199637
ffnn,DEC_8_2023,120,ohio_591,R_EGA_B,std,0.0026335182790877
ffnn,DEC_8_2023,120,ohio_591,R_EGA_lC,mean,0.0526315789473684
ffnn,DEC_8_2023,120,ohio_591,R_EGA_lC,std,0.0180658721509731
ffnn,DEC_8_2023,120,ohio_591,R_EGA_lD,mean,0.0368784029038112
ffnn,DEC_8_2023,120,ohio_591,R_EGA_lD,std,0.0039536112680043
ffnn,DEC_8_2023,120,ohio_591,R_EGA_lE,mean,0.022141560798548
ffnn,DEC_8_2023,120,ohio_591,R_EGA_lE,std,0.0052700374338675
ffnn,DEC_8_2023,120,ohio_591,R_EGA_uC,mean,0.0569147005444646
ffnn,DEC_8_2023,120,ohio_591,R_EGA_uC,std,0.0211779236840244
ffnn,DEC_8_2023,120,ohio_591,R_EGA_uD,mean,0.0251905626134301
ffnn,DEC_8_2023,120,ohio_591,R_EGA_uD,std,0.0047304056791709
ffnn,DEC_8_2023,120,ohio_591,R_EGA_uE,mean,0.0296914700544464
ffnn,DEC_8_2023,120,ohio_591,R_EGA_uE,std,0.0054683091354675
ffnn,DEC_8_2023,120,ohio_591,TG,mean,5.0
ffnn,DEC_8_2023,120,ohio_591,TG,std,3.1622776601683795
gp,NOV_3_2023,30,ohio_559,CG_EGA_AP,mean,0.8448441247002398
gp,NOV_3_2023,30,ohio_559,CG_EGA_AP,std,0.002238209432454
gp,NOV_3_2023,30,ohio_559,CG_EGA_AP_eu,mean,0.8854024556616645
gp,NOV_3_2023,30,ohio_559,CG_EGA_AP_eu,std,0.0023232450703855
gp,NOV_3_2023,30,ohio_559,CG_EGA_AP_hyper,mean,0.790238836967809
gp,NOV_3_2023,30,ohio_559,CG_EGA_AP_hyper,std,0.004153686396677
gp,NOV_3_2023,30,ohio_559,CG_EGA_AP_hypo,mean,0.7506849315068493
gp,NOV_3_2023,30,ohio_559,CG_EGA_AP_hypo,std,0.0453505352253338
gp,NOV_3_2023,30,ohio_559,CG_EGA_BE,mean,0.116546762589928
gp,NOV_3_2023,30,ohio_559,CG_EGA_BE,std,0.0017255821858451
gp,NOV_3_2023,30,ohio_559,CG_EGA_BE_eu,mean,0.0897680763983629
gp,NOV_3_2023,30,ohio_559,CG_EGA_BE_eu,std,0.0020958105724061
gp,NOV_3_2023,30,ohio_559,CG_EGA_BE_hyper,mean,0.1644859813084112
gp,NOV_3_2023,30,ohio_559,CG_EGA_BE_hyper,std,0.0042865560624195
gp,NOV_3_2023,30,ohio_559,CG_EGA_BE_hypo,mean,0.021917808219178
gp,NOV_3_2023,30,ohio_559,CG_EGA_BE_hypo,std,0.0067109308021456
gp,NOV_3_2023,30,ohio_559,CG_EGA_EP,mean,0.0386091127098321
gp,NOV_3_2023,30,ohio_559,CG_EGA_EP,std,0.0018157980322303
gp,NOV_3_2023,30,ohio_559,CG_EGA_EP_eu,mean,0.0248294679399727
gp,NOV_3_2023,30,ohio_559,CG_EGA_EP_eu,std,0.002005039352892
gp,NOV_3_2023,30,ohio_559,CG_EGA_EP_hyper,mean,0.0452751817237798
gp,NOV_3_2023,30,ohio_559,CG_EGA_EP_hyper,std,0.0005087206111699
gp,NOV_3_2023,30,ohio_559,CG_EGA_EP_hypo,mean,0.2273972602739726
gp,NOV_3_2023,30,ohio_559,CG_EGA_EP_hypo,std,0.0438356164383561
gp,NOV_3_2023,30,ohio_559,MAPE,mean,9.4186564570946
gp,NOV_3_2023,30,ohio_559,MAPE,std,0.1102533308360706
gp,NOV_3_2023,30,ohio_559,MASE,mean,0.8299636595389275
gp,NOV_3_2023,30,ohio_559,MASE,std,0.0059743064933141
gp,NOV_3_2023,30,ohio_559,P_EGA_A,mean,0.9338129496402876
gp,NOV_3_2023,30,ohio_559,P_EGA_A,std,0.0019017389693637
gp,NOV_3_2023,30,ohio_559,P_EGA_A+B,mean,0.9910471622701836
gp,NOV_3_2023,30,ohio_559,P_EGA_A+B,std,0.0013518412889918
gp,NOV_3_2023,30,ohio_559,P_EGA_B,mean,0.057234212629896
gp,NOV_3_2023,30,ohio_559,P_EGA_B,std,0.0009253266908705
gp,NOV_3_2023,30,ohio_559,P_EGA_C,mean,0.001119104716227
gp,NOV_3_2023,30,ohio_559,P_EGA_C,std,0.0001598721023181
gp,NOV_3_2023,30,ohio_559,P_EGA_D,mean,0.0078337330135891
gp,NOV_3_2023,30,ohio_559,P_EGA_D,std,0.0012789768185451
gp,NOV_3_2023,30,ohio_559,P_EGA_E,mean,0.0
gp,NOV_3_2023,30,ohio_559,P_EGA_E,std,0.0
gp,NOV_3_2023,30,ohio_559,RMSE,mean,20.241411296938207
gp,NOV_3_2023,30,ohio_559,RMSE,std,0.0384193037011152
gp,NOV_3_2023,30,ohio_559,R_EGA_A,mean,0.637330135891287
gp,NOV_3_2023,30,ohio_559,R_EGA_A,std,0.0053777420276752
gp,NOV_3_2023,30,ohio_559,R_EGA_A+B,mean,0.85171862509992
gp,NOV_3_2023,30,ohio_559,R_EGA_A+B,std,0.0019416399362895
gp,NOV_3_2023,30,ohio_559,R_EGA_B,mean,0.2143884892086331
gp,NOV_3_2023,30,ohio_559,R_EGA_B,std,0.003821913057676
gp,NOV_3_2023,30,ohio_559,R_EGA_lC,mean,0.0424460431654676
gp,NOV_3_2023,30,ohio_559,R_EGA_lC,std,0.0012739710192253
gp,NOV_3_2023,30,ohio_559,R_EGA_lD,mean,0.0206235011990407
gp,NOV_3_2023,30,ohio_559,R_EGA_lD,std,0.001029903974958
gp,NOV_3_2023,30,ohio_559,R_EGA_lE,mean,0.0131095123900879
gp,NOV_3_2023,30,ohio_559,R_EGA_lE,std,0.0005302357778345
gp,NOV_3_2023,30,ohio_559,R_EGA_uC,mean,0.0456434852118305
gp,NOV_3_2023,30,ohio_559,R_EGA_uC,std,0.0009919803074333
gp,NOV_3_2023,30,ohio_559,R_EGA_uD,mean,0.0095123900879296
gp,NOV_3_2023,30,ohio_559,R_EGA_uD,std,0.0007326260103846
gp,NOV_3_2023,30,ohio_559,R_EGA_uE,mean,0.0169464428457234
gp,NOV_3_2023,30,ohio_559,R_EGA_uE,std,0.0008229920176648
gp,NOV_3_2023,30,ohio_559,TG,mean,10.0
gp,NOV_3_2023,30,ohio_559,TG,std,0.0
gp,NOV_3_2023,30,ohio_563,CG_EGA_AP,mean,0.7804364770070148
gp,NOV_3_2023,30,ohio_563,CG_EGA_AP,std,0.0061004495492905
gp,NOV_3_2023,30,ohio_563,CG_EGA_AP_eu,mean,0.8087628865979382
gp,NOV_3_2023,30,ohio_563,CG_EGA_AP_eu,std,0.0048457720816915
gp,NOV_3_2023,30,ohio_563,CG_EGA_AP_hyper,mean,0.7417670682730924
gp,NOV_3_2023,30,ohio_563,CG_EGA_AP_hyper,std,0.009427063931169
gp,NOV_3_2023,30,ohio_563,CG_EGA_AP_hypo,mean,0.4777777777777777
gp,NOV_3_2023,30,ohio_563,CG_EGA_AP_hypo,std,0.0272165526975908
gp,NOV_3_2023,30,ohio_563,CG_EGA_BE,mean,0.1766173031956352
gp,NOV_3_2023,30,ohio_563,CG_EGA_BE,std,0.0058086643441579
gp,NOV_3_2023,30,ohio_563,CG_EGA_BE_eu,mean,0.1556701030927835
gp,NOV_3_2023,30,ohio_563,CG_EGA_BE_eu,std,0.0050175057561679
gp,NOV_3_2023,30,ohio_563,CG_EGA_BE_hyper,mean,0.2120481927710843
gp,NOV_3_2023,30,ohio_563,CG_EGA_BE_hyper,std,0.0085051480259226
gp,NOV_3_2023,30,ohio_563,CG_EGA_BE_hypo,mean,0.0222222222222222
gp,NOV_3_2023,30,ohio_563,CG_EGA_BE_hypo,std,0.0272165526975908
gp,NOV_3_2023,30,ohio_563,CG_EGA_EP,mean,0.0429462197973499
gp,NOV_3_2023,30,ohio_563,CG_EGA_EP,std,0.0004544779341266
gp,NOV_3_2023,30,ohio_563,CG_EGA_EP_eu,mean,0.0355670103092783
gp,NOV_3_2023,30,ohio_563,CG_EGA_EP_eu,std,0.0002577319587628
gp,NOV_3_2023,30,ohio_563,CG_EGA_EP_hyper,mean,0.0461847389558232
gp,NOV_3_2023,30,ohio_563,CG_EGA_EP_hyper,std,0.0014198931349127
gp,NOV_3_2023,30,ohio_563,CG_EGA_EP_hypo,mean,0.5
gp,NOV_3_2023,30,ohio_563,CG_EGA_EP_hypo,std,0.0
gp,NOV_3_2023,30,ohio_563,MAPE,mean,8.232605748996527
gp,NOV_3_2023,30,ohio_563,MAPE,std,0.0547888373443986
gp,NOV_3_2023,30,ohio_563,MASE,mean,0.8535678621855525
gp,NOV_3_2023,30,ohio_563,MASE,std,0.0045814748639584
gp,NOV_3_2023,30,ohio_563,P_EGA_A,mean,0.9492595479345284
gp,NOV_3_2023,30,ohio_563,P_EGA_A,std,0.0008321962784124
gp,NOV_3_2023,30,ohio_563,P_EGA_A+B,mean,0.9952455183164458
gp,NOV_3_2023,30,ohio_563,P_EGA_A+B,std,0.0001558846453624
gp,NOV_3_2023,30,ohio_563,P_EGA_B,mean,0.0459859703819173
gp,NOV_3_2023,30,ohio_563,P_EGA_B,std,0.0008886792089626
gp,NOV_3_2023,30,ohio_563,P_EGA_C,mean,0.000389711613406
gp,NOV_3_2023,30,ohio_563,P_EGA_C,std,0.0
gp,NOV_3_2023,30,ohio_563,P_EGA_D,mean,0.004364770070148
gp,NOV_3_2023,30,ohio_563,P_EGA_D,std,0.0001558846453624
gp,NOV_3_2023,30,ohio_563,P_EGA_E,mean,0.0
gp,NOV_3_2023,30,ohio_563,P_EGA_E,std,0.0
gp,NOV_3_2023,30,ohio_563,RMSE,mean,19.32106528948491
gp,NOV_3_2023,30,ohio_563,RMSE,std,0.0789836651708607
gp,NOV_3_2023,30,ohio_563,R_EGA_A,mean,0.5084957131722525
gp,NOV_3_2023,30,ohio_563,R_EGA_A,std,0.0041419579908297
gp,NOV_3_2023,30,ohio_563,R_EGA_A+B,mean,0.7840218238503507
gp,NOV_3_2023,30,ohio_563,R_EGA_A+B,std,0.0061737011218434
gp,NOV_3_2023,30,ohio_563,R_EGA_B,mean,0.2755261106780982
gp,NOV_3_2023,30,ohio_563,R_EGA_B,std,0.0035971880776973
gp,NOV_3_2023,30,ohio_563,R_EGA_lC,mean,0.0737334372564302
gp,NOV_3_2023,30,ohio_563,R_EGA_lC,std,0.0030427468894689
gp,NOV_3_2023,30,ohio_563,R_EGA_lD,mean,0.0123928293063133
gp,NOV_3_2023,30,ohio_563,R_EGA_lD,std,0.0006704852117726
gp,NOV_3_2023,30,ohio_563,R_EGA_lE,mean,0.0204988308651597
gp,NOV_3_2023,30,ohio_563,R_EGA_lE,std,0.0005286305520752
gp,NOV_3_2023,30,ohio_563,R_EGA_uC,mean,0.0781761496492595
gp,NOV_3_2023,30,ohio_563,R_EGA_uC,std,0.0027290945284507
gp,NOV_3_2023,30,ohio_563,R_EGA_uD,mean,0.013016367887763
gp,NOV_3_2023,30,ohio_563,R_EGA_uD,std,0.0006332064228087
gp,NOV_3_2023,30,ohio_563,R_EGA_uE,mean,0.0181605611847233
gp,NOV_3_2023,30,ohio_563,R_EGA_uE,std,0.0005286305520752
gp,NOV_3_2023,30,ohio_563,TG,mean,5.0
gp,NOV_3_2023,30,ohio_563,TG,std,0.0
gp,NOV_3_2023,30,ohio_570,CG_EGA_AP,mean,0.8647897623400367
gp,NOV_3_2023,30,ohio_570,CG_EGA_AP,std,0.0042223619841322
gp,NOV_3_2023,30,ohio_570,CG_EGA_AP_eu,mean,0.9273064508358626
gp,NOV_3_2023,30,ohio_570,CG_EGA_AP_eu,std,0.0028912093251034
gp,NOV_3_2023,30,ohio_570,CG_EGA_AP_hyper,mean,0.8414659685863874
gp,NOV_3_2023,30,ohio_570,CG_EGA_AP_hyper,std,0.0052814744347302
gp,NOV_3_2023,30,ohio_570,CG_EGA_AP_hypo,mean,0.2626262626262626
gp,NOV_3_2023,30,ohio_570,CG_EGA_AP_hypo,std,0.0609418308242357
gp,NOV_3_2023,30,ohio_570,CG_EGA_BE,mean,0.11327239488117
gp,NOV_3_2023,30,ohio_570,CG_EGA_BE,std,0.003865323666955
gp,NOV_3_2023,30,ohio_570,CG_EGA_BE_eu,mean,0.0650810569928217
gp,NOV_3_2023,30,ohio_570,CG_EGA_BE_eu,std,0.0037654042886237
gp,NOV_3_2023,30,ohio_570,CG_EGA_BE_hyper,mean,0.1335078534031413
gp,NOV_3_2023,30,ohio_570,CG_EGA_BE_hyper,std,0.0048326620981002
gp,NOV_3_2023,30,ohio_570,CG_EGA_BE_hypo,mean,0.1636363636363636
gp,NOV_3_2023,30,ohio_570,CG_EGA_BE_hypo,std,0.1060173071790054
gp,NOV_3_2023,30,ohio_570,CG_EGA_EP,mean,0.0219378427787934
gp,NOV_3_2023,30,ohio_570,CG_EGA_EP,std,0.0009534482493897
gp,NOV_3_2023,30,ohio_570,CG_EGA_EP_eu,mean,0.0076124921713157
gp,NOV_3_2023,30,ohio_570,CG_EGA_EP_eu,std,0.00142979647406
gp,NOV_3_2023,30,ohio_570,CG_EGA_EP_hyper,mean,0.0250261780104712
gp,NOV_3_2023,30,ohio_570,CG_EGA_EP_hyper,std,0.0013409684266875
gp,NOV_3_2023,30,ohio_570,CG_EGA_EP_hypo,mean,0.5737373737373737
gp,NOV_3_2023,30,ohio_570,CG_EGA_EP_hypo,std,0.1079249324379239
gp,NOV_3_2023,30,ohio_570,MAPE,mean,6.086255149460003
gp,NOV_3_2023,30,ohio_570,MAPE,std,0.1138379975842212
gp,NOV_3_2023,30,ohio_570,MASE,mean,0.8603352484831583
gp,NOV_3_2023,30,ohio_570,MASE,std,0.0128012816792012
gp,NOV_3_2023,30,ohio_570,P_EGA_A,mean,0.9717001828153564
gp,NOV_3_2023,30,ohio_570,P_EGA_A,std,0.0021143447597515
gp,NOV_3_2023,30,ohio_570,P_EGA_A+B,mean,0.9978062157221208
gp,NOV_3_2023,30,ohio_570,P_EGA_A+B,std,0.0002312451671055
gp,NOV_3_2023,30,ohio_570,P_EGA_B,mean,0.0261060329067641
gp,NOV_3_2023,30,ohio_570,P_EGA_B,std,0.0019152908012736
gp,NOV_3_2023,30,ohio_570,P_EGA_C,mean,0.0
gp,NOV_3_2023,30,ohio_570,P_EGA_C,std,0.0
gp,NOV_3_2023,30,ohio_570,P_EGA_D,mean,0.0021937842778793
gp,NOV_3_2023,30,ohio_570,P_EGA_D,std,0.0002312451671055
gp,NOV_3_2023,30,ohio_570,P_EGA_E,mean,0.0
gp,NOV_3_2023,30,ohio_570,P_EGA_E,std,0.0
gp,NOV_3_2023,30,ohio_570,RMSE,mean,17.425542850909064
gp,NOV_3_2023,30,ohio_570,RMSE,std,0.1885655795588972
gp,NOV_3_2023,30,ohio_570,R_EGA_A,mean,0.6517001828153565
gp,NOV_3_2023,30,ohio_570,R_EGA_A,std,0.0077341051537072
gp,NOV_3_2023,30,ohio_570,R_EGA_A+B,mean,0.8669835466179159
gp,NOV_3_2023,30,ohio_570,R_EGA_A+B,std,0.0042852169137795
gp,NOV_3_2023,30,ohio_570,R_EGA_B,mean,0.2152833638025594
gp,NOV_3_2023,30,ohio_570,R_EGA_B,std,0.0051625192233192
gp,NOV_3_2023,30,ohio_570,R_EGA_lC,mean,0.0429981718464351
gp,NOV_3_2023,30,ohio_570,R_EGA_lC,std,0.0012791850591982
gp,NOV_3_2023,30,ohio_570,R_EGA_lD,mean,0.01308957952468
gp,NOV_3_2023,30,ohio_570,R_EGA_lD,std,0.0010185293072895
gp,NOV_3_2023,30,ohio_570,R_EGA_lE,mean,0.009798903107861
gp,NOV_3_2023,30,ohio_570,R_EGA_lE,std,0.0007807735467664
gp,NOV_3_2023,30,ohio_570,R_EGA_uC,mean,0.0473857404021937
gp,NOV_3_2023,30,ohio_570,R_EGA_uC,std,0.0022372297683039
gp,NOV_3_2023,30,ohio_570,R_EGA_uD,mean,0.009798903107861
gp,NOV_3_2023,30,ohio_570,R_EGA_uD,std,0.0010697432422908
gp,NOV_3_2023,30,ohio_570,R_EGA_uE,mean,0.009945155393053
gp,NOV_3_2023,30,ohio_570,R_EGA_uE,std,0.0006702121674524
gp,NOV_3_2023,30,ohio_570,TG,mean,5.0
gp,NOV_3_2023,30,ohio_570,TG,std,0.0
gp,NOV_3_2023,30,ohio_575,CG_EGA_AP,mean,0.8319503683598294
gp,NOV_3_2023,30,ohio_575,CG_EGA_AP,std,0.0057543564045255
gp,NOV_3_2023,30,ohio_575,CG_EGA_AP_eu,mean,0.8706886045094453
gp,NOV_3_2023,30,ohio_575,CG_EGA_AP_eu,std,0.0042813328629494
gp,NOV_3_2023,30,ohio_575,CG_EGA_AP_hyper,mean,0.8037546933667084
gp,NOV_3_2023,30,ohio_575,CG_EGA_AP_hyper,std,0.0102108025303485
gp,NOV_3_2023,30,ohio_575,CG_EGA_AP_hypo,mean,0.5366906474820143
gp,NOV_3_2023,30,ohio_575,CG_EGA_AP_hypo,std,0.0646041563183989
gp,NOV_3_2023,30,ohio_575,CG_EGA_BE,mean,0.1006591702210159
gp,NOV_3_2023,30,ohio_575,CG_EGA_BE,std,0.0059798612326194
gp,NOV_3_2023,30,ohio_575,CG_EGA_BE_eu,mean,0.0903107861060329
gp,NOV_3_2023,30,ohio_575,CG_EGA_BE_eu,std,0.0038231291020982
gp,NOV_3_2023,30,ohio_575,CG_EGA_BE_hyper,mean,0.123153942428035
gp,NOV_3_2023,30,ohio_575,CG_EGA_BE_hyper,std,0.011155083832369
gp,NOV_3_2023,30,ohio_575,CG_EGA_BE_hypo,mean,0.0935251798561151
gp,NOV_3_2023,30,ohio_575,CG_EGA_BE_hypo,std,0.0078809001079879
gp,NOV_3_2023,30,ohio_575,CG_EGA_EP,mean,0.0673904614191547
gp,NOV_3_2023,30,ohio_575,CG_EGA_EP,std,0.0042005746611712
gp,NOV_3_2023,30,ohio_575,CG_EGA_EP_eu,mean,0.0390006093845216
gp,NOV_3_2023,30,ohio_575,CG_EGA_EP_eu,std,0.0008617998551938
gp,NOV_3_2023,30,ohio_575,CG_EGA_EP_hyper,mean,0.0730913642052565
gp,NOV_3_2023,30,ohio_575,CG_EGA_EP_hyper,std,0.0030245421711125
gp,NOV_3_2023,30,ohio_575,CG_EGA_EP_hypo,mean,0.3697841726618705
gp,NOV_3_2023,30,ohio_575,CG_EGA_EP_hypo,std,0.0657161855923409
gp,NOV_3_2023,30,ohio_575,MAPE,mean,11.466897599911524
gp,NOV_3_2023,30,ohio_575,MAPE,std,0.3073371833989018
gp,NOV_3_2023,30,ohio_575,MASE,mean,0.8989673593027337
gp,NOV_3_2023,30,ohio_575,MASE,std,0.0202304301205152
gp,NOV_3_2023,30,ohio_575,P_EGA_A,mean,0.9024428072896472
gp,NOV_3_2023,30,ohio_575,P_EGA_A,std,0.0070931245147912
gp,NOV_3_2023,30,ohio_575,P_EGA_A+B,mean,0.9791392012407908
gp,NOV_3_2023,30,ohio_575,P_EGA_A+B,std,0.0034715826732221
gp,NOV_3_2023,30,ohio_575,P_EGA_B,mean,0.0766963939511438
gp,NOV_3_2023,30,ohio_575,P_EGA_B,std,0.0038572563367028
gp,NOV_3_2023,30,ohio_575,P_EGA_C,mean,0.0
gp,NOV_3_2023,30,ohio_575,P_EGA_C,std,0.0
gp,NOV_3_2023,30,ohio_575,P_EGA_D,mean,0.0207832493214424
gp,NOV_3_2023,30,ohio_575,P_EGA_D,std,0.0035756934884524
gp,NOV_3_2023,30,ohio_575,P_EGA_E,mean,7.754943776657619e-05
gp,NOV_3_2023,30,ohio_575,P_EGA_E,std,0.0001550988755331
gp,NOV_3_2023,30,ohio_575,RMSE,mean,24.089814337828702
gp,NOV_3_2023,30,ohio_575,RMSE,std,0.1831091082418789
gp,NOV_3_2023,30,ohio_575,R_EGA_A,mean,0.6500193873594416
gp,NOV_3_2023,30,ohio_575,R_EGA_A,std,0.0043358389293506
gp,NOV_3_2023,30,ohio_575,R_EGA_A+B,mean,0.8501744862349747
gp,NOV_3_2023,30,ohio_575,R_EGA_A+B,std,0.0057647979961367
gp,NOV_3_2023,30,ohio_575,R_EGA_B,mean,0.2001550988755331
gp,NOV_3_2023,30,ohio_575,R_EGA_B,std,0.0025295861078402
gp,NOV_3_2023,30,ohio_575,R_EGA_lC,mean,0.0364482357502908
gp,NOV_3_2023,30,ohio_575,R_EGA_lC,std,0.0037912079291447
gp,NOV_3_2023,30,ohio_575,R_EGA_lD,mean,0.0157425358666149
gp,NOV_3_2023,30,ohio_575,R_EGA_lD,std,0.0010576333227596
gp,NOV_3_2023,30,ohio_575,R_EGA_lE,mean,0.0244280728964715
gp,NOV_3_2023,30,ohio_575,R_EGA_lE,std,0.0006488251465948
gp,NOV_3_2023,30,ohio_575,R_EGA_uC,mean,0.0371461806901899
gp,NOV_3_2023,30,ohio_575,R_EGA_uC,std,0.0018416971053955
gp,NOV_3_2023,30,ohio_575,R_EGA_uD,mean,0.0123303606048856
gp,NOV_3_2023,30,ohio_575,R_EGA_uD,std,0.0009305932531989
gp,NOV_3_2023,30,ohio_575,R_EGA_uE,mean,0.0237301279565723
gp,NOV_3_2023,30,ohio_575,R_EGA_uE,std,0.0002901634266594
gp,NOV_3_2023,30,ohio_575,TG,mean,5.0
gp,NOV_3_2023,30,ohio_575,TG,std,0.0
gp,NOV_3_2023,30,ohio_588,CG_EGA_AP,mean,0.83493543758967
gp,NOV_3_2023,30,ohio_588,CG_EGA_AP,std,0.0072321854583234
gp,NOV_3_2023,30,ohio_588,CG_EGA_AP_eu,mean,0.8530343007915567
gp,NOV_3_2023,30,ohio_588,CG_EGA_AP_eu,std,0.005116284809938
gp,NOV_3_2023,30,ohio_588,CG_EGA_AP_hyper,mean,0.8159305993690852
gp,NOV_3_2023,30,ohio_588,CG_EGA_AP_hyper,std,0.0099331523620402
gp,NOV_3_2023,30,ohio_588,CG_EGA_AP_hypo,mean,0.0
gp,NOV_3_2023,30,ohio_588,CG_EGA_AP_hypo,std,0.0
gp,NOV_3_2023,30,ohio_588,CG_EGA_BE,mean,0.1332855093256815
gp,NOV_3_2023,30,ohio_588,CG_EGA_BE,std,0.0055269326497154
gp,NOV_3_2023,30,ohio_588,CG_EGA_BE_eu,mean,0.1176781002638522
gp,NOV_3_2023,30,ohio_588,CG_EGA_BE_eu,std,0.0042870915064042
gp,NOV_3_2023,30,ohio_588,CG_EGA_BE_hyper,mean,0.152365930599369
gp,NOV_3_2023,30,ohio_588,CG_EGA_BE_hyper,std,0.007354285947555
gp,NOV_3_2023,30,ohio_588,CG_EGA_BE_hypo,mean,0.0
gp,NOV_3_2023,30,ohio_588,CG_EGA_BE_hypo,std,0.0
gp,NOV_3_2023,30,ohio_588,CG_EGA_EP,mean,0.0317790530846484
gp,NOV_3_2023,30,ohio_588,CG_EGA_EP,std,0.00183733837516
gp,NOV_3_2023,30,ohio_588,CG_EGA_EP_eu,mean,0.029287598944591
gp,NOV_3_2023,30,ohio_588,CG_EGA_EP_eu,std,0.0009872446930801
gp,NOV_3_2023,30,ohio_588,CG_EGA_EP_hyper,mean,0.0317034700315457
gp,NOV_3_2023,30,ohio_588,CG_EGA_EP_hyper,std,0.0029254317020491
gp,NOV_3_2023,30,ohio_588,CG_EGA_EP_hypo,mean,1.0
gp,NOV_3_2023,30,ohio_588,CG_EGA_EP_hypo,std,0.0
gp,NOV_3_2023,30,ohio_588,MAPE,mean,8.320916018360354
gp,NOV_3_2023,30,ohio_588,MAPE,std,0.0616379831648461
gp,NOV_3_2023,30,ohio_588,MASE,mean,0.8553472932243789
gp,NOV_3_2023,30,ohio_588,MASE,std,0.0068798181160256
gp,NOV_3_2023,30,ohio_588,P_EGA_A,mean,0.947632711621234
gp,NOV_3_2023,30,ohio_588,P_EGA_A,std,0.0022342053805448
gp,NOV_3_2023,30,ohio_588,P_EGA_A+B,mean,0.9985652797704446
gp,NOV_3_2023,30,ohio_588,P_EGA_A+B,std,1.1102230246251563e-16
gp,NOV_3_2023,30,ohio_588,P_EGA_B,mean,0.0509325681492109
gp,NOV_3_2023,30,ohio_588,P_EGA_B,std,0.0022342053805448
gp,NOV_3_2023,30,ohio_588,P_EGA_C,mean,0.0
gp,NOV_3_2023,30,ohio_588,P_EGA_C,std,0.0
gp,NOV_3_2023,30,ohio_588,P_EGA_D,mean,0.0014347202295552
gp,NOV_3_2023,30,ohio_588,P_EGA_D,std,0.0
gp,NOV_3_2023,30,ohio_588,P_EGA_E,mean,0.0
gp,NOV_3_2023,30,ohio_588,P_EGA_E,std,0.0
gp,NOV_3_2023,30,ohio_588,RMSE,mean,18.42100185857307
gp,NOV_3_2023,30,ohio_588,RMSE,std,0.1245155909215014
gp,NOV_3_2023,30,ohio_588,R_EGA_A,mean,0.5974892395982783
gp,NOV_3_2023,30,ohio_588,R_EGA_A,std,0.0081520646891516
gp,NOV_3_2023,30,ohio_588,R_EGA_A+B,mean,0.8363701578192252
gp,NOV_3_2023,30,ohio_588,R_EGA_A+B,std,0.0072321854583234
gp,NOV_3_2023,30,ohio_588,R_EGA_B,mean,0.2388809182209469
gp,NOV_3_2023,30,ohio_588,R_EGA_B,std,0.0024220865159446
gp,NOV_3_2023,30,ohio_588,R_EGA_lC,mean,0.0385939741750358
gp,NOV_3_2023,30,ohio_588,R_EGA_lC,std,0.0023421560570035
gp,NOV_3_2023,30,ohio_588,R_EGA_lD,mean,0.0281205164992826
gp,NOV_3_2023,30,ohio_588,R_EGA_lD,std,0.0011917681295434
gp,NOV_3_2023,30,ohio_588,R_EGA_lE,mean,0.0197274031563845
gp,NOV_3_2023,30,ohio_588,R_EGA_lE,std,0.0013031493633131
gp,NOV_3_2023,30,ohio_588,R_EGA_uC,mean,0.0565279770444763
gp,NOV_3_2023,30,ohio_588,R_EGA_uC,std,0.0036409117763126
gp,NOV_3_2023,30,ohio_588,R_EGA_uD,mean,0.0100430416068866
gp,NOV_3_2023,30,ohio_588,R_EGA_uD,std,0.001014500403424
gp,NOV_3_2023,30,ohio_588,R_EGA_uE,mean,0.0106169296987087
gp,NOV_3_2023,30,ohio_588,R_EGA_uE,std,0.0007385674419646
gp,NOV_3_2023,30,ohio_588,TG,mean,5.0
gp,NOV_3_2023,30,ohio_588,TG,std,0.0
gp,NOV_3_2023,30,ohio_591,CG_EGA_AP,mean,0.7334301270417423
gp,NOV_3_2023,30,ohio_591,CG_EGA_AP,std,0.0062978237079626
gp,NOV_3_2023,30,ohio_591,CG_EGA_AP_eu,mean,0.762911051212938
gp,NOV_3_2023,30,ohio_591,CG_EGA_AP_eu,std,0.0066672236479742
gp,NOV_3_2023,30,ohio_591,CG_EGA_AP_hyper,mean,0.7390501319261213
gp,NOV_3_2023,30,ohio_591,CG_EGA_AP_hyper,std,0.0056219724941061
gp,NOV_3_2023,30,ohio_591,CG_EGA_AP_hypo,mean,0.3183098591549296
gp,NOV_3_2023,30,ohio_591,CG_EGA_AP_hypo,std,0.0224470104936749
gp,NOV_3_2023,30,ohio_591,CG_EGA_BE,mean,0.1838838475499092
gp,NOV_3_2023,30,ohio_591,CG_EGA_BE,std,0.0042242719494667
gp,NOV_3_2023,30,ohio_591,CG_EGA_BE_eu,mean,0.1837196765498652
gp,NOV_3_2023,30,ohio_591,CG_EGA_BE_eu,std,0.0044636639449023
gp,NOV_3_2023,30,ohio_591,CG_EGA_BE_hyper,mean,0.1994722955145118
gp,NOV_3_2023,30,ohio_591,CG_EGA_BE_hyper,std,0.0065380008935957
